م,الصنف,كمية,رويال الكيم / سنتر اللوتس التجاري,سعر التكلفة,رويال الكيم اونلاين,سعر1 كارت,رويال توزيع / عربيه,سعر2 كارت,ريال الكيم / اداره مخازن,سعر3 كارت,ROYAL ELCHIM . HURGADA,سعر4 كارت,ROYAL ELCHIM MARWA,تاريخ اخر حركة,الفرق,بيع,شراء,مرتجع بيع,مرتجع شراء,صادر,وارد,تالف,تسوية,قيمة بيع,قيمة شراء,قيمة مرتجع بيع,قيمة مرتجع شراء,قيمة تالف,الباركود,الوصف,حجز,غير مؤكد,ج تكلفة,نوع الصنف,اسم الصنف,الوصف 4,الوصف 5,ترتيب القائمة,سعر1 %,إجمالي الكمية,حد الطلب رويال الكيم / سنتر اللوتس التجاري,التصنيف الرئيسي,اسم القائمة,نواقص رويال الكيم / سنتر اللوتس التجاري,اخر تسوية رويال الكيم / سنتر اللوتس التجاري,صورة الصنف,اخر سعر شراء,سعر عرض,تاريخ النواقص,خصم بيع,خصم شراء,سعر1 = رويال الكيم / سنتر اللوتس التجاري,سعر2 = رويال الكيم / سنتر اللوتس التجاري,سعر3 = رويال الكيم / سنتر اللوتس التجاري,سعر4 = رويال الكيم / سنتر اللوتس التجاري,مطلوب حد الطلب,تاريخ اخر بيع,أونلاين,كمية أونلاين,تاريخ خصم أونلاين,سعر أونلاين,#هاشتاج,كلمات البحث,مورد اخر,ملاحظات,أول تاريخ,اخر تاريخ,تحت الطلب,نسبة الخصم**,اخر سعر تكلفة,تاريخ اخر شراء,*اسم الصنف Online,سعر تكلفة مخصص,إيقاف الإدراج,قيمة سعر1,قيمة سعر2,قيمة سعر3,قيمة سعر4,عدد الصور
2944,مستورد Bless 200 Ml,0,0,35,0,70,0,60,0,50,0,40,0,2023/03/29,,,,,,,,,,,,,,,6224009072040,200 Ml,0,,0,مستورد,Bless,,,,100,0,0,,1,نواقص,99999,,35,,2022/04/16,,,,,,,,2023/03/29,,-1,,,,,,,,,0,50,35,2022/02/22,,35,لا,70,60,50,40,0
2945,مستورد Bless 250 Ml,0,0,45,0,80,0,70,0,60,0,50,0,2023/03/26,,,,,,,,,,,,,,,6224009072071,250 Ml,0,,0,مستورد,Bless,,,,77٫78,0,0,,1,نواقص,99999,,45,,2022/03/08,,,,,,,,2023/03/26,,-1,,,,,,,,,0,43٫75,45,2022/02/22,,45,لا,80,70,60,50,0
2946,مستورد Bless Leave In Cream Curl,0,0,65٫92,0,90,0,85,0,80,0,70,0,2023/10/12,,,,,,,,,,,,,,,6224009072019,Leave In Cream,0,,0,مستورد,Bless,Curl,,,36٫53,0,0,,1,نواقص,99999,,60,,2023/10/13,,,,,,,,2023/03/11,,-1,,,,,,,,,0,26٫76,60,2023/07/17,,65٫92,لا,90,85,80,70,0
2947,مستورد Bless Leave In Cream Curl,0,0,73٫2,0,105,0,100,0,95,0,90,0,2024/04/14,,,,,,,,,,,,,,,6224009072200,Leave In Cream,0,,0,مستورد,Bless,Curl,Argan,,43٫44,0,0,,1,نواقص,99999,,70,,2024/04/15,,,,,,,,2024/04/14,,-1,,,,,محارب صبرى,,,,0,30٫29,70,2024/03/30,,73٫2,لا,105,100,95,90,0
2948,مستورد Bless Leave In Cream Curl,0,0,49٫03,0,90,0,85,0,80,0,70,0,2023/12/15,,,,,,,,,,,,,,,006022,Leave In Cream,0,,0,مستورد,Bless,Curl,TUBE,,83٫54,0,0,,1,نواقص,99999,,40,,2023/10/13,,,,,,,,2023/09/11,,-1,,,,,,,,,0,45٫52,40,2023/07/17,,49٫03,لا,90,85,80,70,0
2949,مستورد Bless Leave In Cream Curl,0,0,78,0,105,0,100,0,95,0,90,0,2024/04/15,,,,,,,,,,,,,,,6224009072842,Leave In Cream,0,,0,مستورد,Bless,Curl,Vitamin,,34٫62,0,0,,1,نواقص,99999,,78,,2024/04/15,,,,,,,,2024/04/15,,-1,,,,,اسحق انور,,,,0,25٫71,78,2024/03/30,,78,لا,105,100,95,90,0
2950,مستورد Bless Shampoo Blue,0,0,60,0,90,0,85,0,75,0,65,0,2022/10/10,,,,,,,,,,,,,,,6224009072026,Shampoo,0,,0,مستورد,Bless,Blue,,,50,0,0,,1,نواقص,99999,,60,,2022/10/11,,,,,,,,2022/10/10,,-1,,,,,,,,,0,33٫33,60,2022/02/22,,60,لا,90,85,75,65,0
2951,مستورد Bless Shampoo Red,0,0,75,0,100,0,90,0,85,0,80,0,2022/03/11,,,,,,,,,,,,,,,6224009072033,Shampoo,0,,0,مستورد,Bless,Red,,,33٫33,0,0,,1,نواقص,99999,,75,,2022/03/15,,,,,,,,2022/03/11,,-1,,,,,,,,,0,25,75,2022/02/22,,75,لا,100,90,85,80,0
2952,مستورد BODY LOTION PERFECT PEONY,0,0,150,0,300,0,280,0,260,0,240,0,2023/09/07,,,,,,,,,,,,,,,667552243196,PERFECT,0,,0,مستورد,BODY LOTION,PEONY,,,100,0,0,,1,نواقص,99999,,150,,2023/09/05,,,,,,,,2023/09/07,,-1,,,,,مايكل ثروت / مايت سينما,,,,0,50,150,2023/08/10,,150,لا,300,280,260,240,0
2953,مستورد BODY LOTION SUMMER MELODY,0,0,150,0,300,0,280,0,260,0,230,0,2023/09/07,,,,,,,,,,,,,,,667556386202,SUMMER MELODY,0,,0,مستورد,BODY LOTION,,,,100,0,0,,1,نواقص,99999,,150,,2023/09/05,,,,,,,,2023/09/07,,-1,,,,,مايكل ثروت / مايت سينما,,,,0,50,150,2023/08/10,,150,لا,300,280,260,230,0
2954,مستورد CARE & MORE MIXED BERRIES,0,0,28,0,40,0,38,0,36,0,34,0,2024/06/29,,,,,,,,,,,,,,,6223004680151,MIXED BERRIES,0,,0,مستورد,CARE & MORE,,,,42٫86,0,0,,1,نواقص,99999,,28,,2024/05/20,,,,,,,,2024/06/29,,-1,,,,,اسحق انور,,,,0,30,28,2024/04/15,,28,لا,40,38,36,34,0
2955,مستورد CARE & MORE STRAWBERRY,0,0,28,0,40,0,38,0,35,0,33,0,2025/06/28,,,,,,,,,,,,,,,6223004687235,STRAWBERRY,0,,0,مستورد,CARE & MORE,,,,42٫86,0,0,,1,نواقص,99999,,28,,2025/02/03,,,,,,,,2024/05/13,,-1,,,,,اسحق انور,,,,0,30,28,2024/04/15,,28,لا,40,38,35,33,0
2956,مستورد CARE & MORE VANILLA COOKIES,0,0,28,0,40,0,36,0,33,0,30,0,2024/07/01,,,,,,,,,,,,,,,6223004687082,VANILLA COOKIES,0,,0,مستورد,CARE & MORE,,,,42٫86,0,0,,1,نواقص,99999,,28,,2024/07/01,,,,,,,,2024/07/01,,-1,,,,,اسحق انور,,,,0,30,28,2024/04/15,,28,لا,40,36,33,30,0
2957,مستورد Cartana Style Chic,0,0,0,0,100,0,80,0,65,0,55,0,,,,,,,,,,,,,,,,6224009473014,,0,,0,مستورد,Cartana Style Chic,,,,,0,0,منتجات العنايه الشخصيه,1,نواقص,99999,\us\134\pid\253\f132581423675212339554.png,0,,2021/07/15,,,,,,,,,,0,2021/04/01,20,#ROYALELCHIM ,"العنايه,بالشعر,CARTANA,STYLE,CHIC",,,,,0,,0,,CARTANA STYLE CHIC,0,لا,100,80,65,55,2
2958,مستورد CAVIAR EYE MASK,0,0,115,0,160,0,150,0,140,0,130,0,2024/04/09,,,,,,,,,,,,,,,6971158994043,,0,,0,مستورد,CAVIAR EYE MASK,,,,39٫13,0,0,,1,نواقص,99999,,115,,2024/04/11,,,,,,,,2024/04/09,,-1,,,,,ميخائيل نجع حمادي,,,,0,28٫13,115,2021/05/13,,115,لا,160,150,140,130,0
2959,مستورد Color Designe,0,0,40,0,65,0,60,0,55,0,52,0,2023/12/15,,,,,,,,,,,,,,,006011,,0,,0,مستورد,Color Designe,,,,62٫5,0,0,,1,نواقص,99999,,40,,2023/10/13,,,,,,,,,,-1,,,,,رويال/ادره المخازن,,,,0,38٫46,40,2022/02/11,,40,لا,65,60,55,52,0
2960,مستورد COSMO DESIGN DANCE GOLD 150 ML,0,0,17٫5,0,35,0,30,0,25,0,20,0,2023/10/15,,,,,,,,,,,,,,,3587925309267,DANCE GOLD,0,,0,مستورد,COSMO DESIGN,150 ML,,,100,0,0,,1,نواقص,99999,,17٫5,,2022/12/23,,,,,,,,2023/10/15,,-1,,,,,ا/عبد الفتاح سمير عبد الفتاح,,,,0,50,17٫5,2021/09/14,,17٫5,لا,35,30,25,20,0
2961,مستورد Devi Hair Serum,0,0,0,0,120,0,100,0,80,0,70,0,,,,,,,,,,,,,,,,4823015930201,,0,,0,مستورد,Devi Hair Serum,,,,,0,0,منتجات العنايه الشخصيه,1,---,99999,\us\134\pid\254\f132542388059870393178.jpg,0,,2021/07/15,,,,,,,,,,0,2021/01/10,18,#ROYALELCHIM ,"DEVI,HAIR.SERUM,سيرم,زيت.للشعر,نعومه,لمعه",,,,,0,,0,,DEVI HAIR SERUM,0,لا,120,100,80,70,4
2962,مستورد DISAAR VITAMIN C,0,0,90,0,150,0,140,0,130,0,120,0,2025/06/21,,,,,,,,,,,,,,,6932511219333,VITAMIN C,0,,0,مستورد,DISAAR,,,,66٫67,0,0,,1,نواقص,99999,,90,,2025/03/25,,,,,,,,2025/06/21,,-1,,,,,مايكل ثروت / مايت سينما,,,,0,40,90,2023/08/10,,90,لا,150,140,130,120,0
2963,مستورد DISAAR VITAMIN C هالات,0,0,40,0,75,0,70,0,65,0,60,0,2023/10/23,,,,,,,,,,,,,,,6932511219340,VITAMIN C,0,,0,مستورد,DISAAR,هالات,,,87٫5,0,0,,1,نواقص,99999,,40,,2023/10/23,,,,,,,,2023/10/23,,-1,,,,,مايكل ثروت / مايت سينما,,,,0,46٫67,40,2023/08/10,,40,لا,75,70,65,60,0
2964,مستورد DOVE GREEN TEA,0,0,70,0,130,0,120,0,110,0,100,0,2023/10/07,,,,,,,,,,,,,,,50285662,GREEN TEA,0,,0,مستورد,DOVE,,,,85٫71,0,0,,1,نواقص,99999,,70,,2023/10/07,,,,,,,,2023/10/07,,-1,,,,,مايكل ثروت / مايت سينما,,,,0,46٫15,70,2023/08/10,,70,لا,130,120,110,100,0
2965,مستورد DOVE ORIGINAL,0,0,70,0,130,0,120,0,110,0,100,0,2023/10/10,,,,,,,,,,,,,,,80466437,ORIGINAL,0,,0,مستورد,DOVE,,,,85٫71,0,0,,1,نواقص,99999,,70,,2023/10/10,,,,,,,,2023/10/10,,-1,,,,,مايكل ثروت / مايت سينما,,,,0,46٫15,70,2023/08/10,,70,لا,130,120,110,100,0
2966,مستورد DOVE ULTIMATE,0,0,70,0,130,0,120,0,110,0,100,0,2023/08/17,,,,,,,,,,,,,,,4800888222787,ULTIMATE,0,,0,مستورد,DOVE,,,,85٫71,0,0,,1,نواقص,99999,,70,,2023/08/18,,,,,,,,2023/08/17,,-1,,,,,مايكل ثروت / مايت سينما,,,,0,46٫15,70,2023/08/10,,70,لا,130,120,110,100,0
2967,مستورد Dr Rashel 24 K Gold,0,0,60,0,100,0,95,0,85,0,75,0,2023/09/10,,,,,,,,,,,,,,,6971764151403,,0,,0,مستورد,Dr Rashel 24 K Gold,,,,66٫67,0,0,,1,نواقص,99999,,60,,2023/09/10,,,,,,,,2023/09/10,,-1,,,,,مايكل ثروت / مايت سينما,,,,0,40,60,2023/08/10,,60,لا,100,95,85,75,0
2968,مستورد Dr.rashel سيرم بالهالورنك اسيد,0,0,120,0,170,0,160,0,150,0,140,0,2023/10/09,,,,,,,,,,,,,,,6971764151540,سيرم بالهالورنك اسيد,0,,0,مستورد,Dr.rashel,,,,41٫67,0,0,,1,نواقص,99999,,120,,2023/10/09,,,,,,,,2023/10/09,,-1,,,,,مايكل ثروت / مايت سينما,,,,0,29٫41,120,2023/08/10,,120,لا,170,160,150,140,0
2969,مستورد ELSADA HAIR SPRAY,0,0,55٫54,0,95,0,80,0,70,0,65,0,2023/12/15,,,,,,,,,,,,,,,5283022010256,HAIR SPRAY,0,,0,مستورد,ELSADA,,,,71٫06,0,0,,1,نواقص,99999,,55,,2023/06/18,,,,,,,,2023/01/14,,-1,,,,,رويال/ادره المخازن,,,,0,41٫54,55,2022/02/02,,55٫54,لا,95,80,70,65,0
2970,مستورد ENCHANTEUR POWDER 250 GM ALLURING,0,0,70,0,115,0,110,0,105,0,100,0,2023/08/17,,,,,,,,,,,,,,,8888202026422,250 GM,0,,0,مستورد,ENCHANTEUR POWDER,ALLURING,,,64٫29,0,0,,1,نواقص,99999,,70,,2023/08/18,,,,,,,,2023/08/17,,-1,,,,,مايكل ثروت / مايت سينما,,,,0,39٫13,70,2023/08/10,,70,لا,115,110,105,100,0
2971,مستورد Energy Spry Extream Hold,0,0,148,0,185,0,175,0,170,0,165,0,2024/11/09,,,,,,,,,,,,,,,6223009500508,Extream Hold,0,,0,مستورد,Energy Spry,,,,25,0,0,,1,نواقص,99999,,148,,2024/11/09,,,,,,,,2024/11/09,,-1,,,,,اسحق انور,,,,0,20,148,2024/03/30,,148,لا,185,175,170,165,0
2972,مستورد Energy Spry Ultra Hold,0,0,148,0,185,0,180,0,175,0,165,0,2026/03/09,,,,,,,,,,,,,,,6223009500515,Ultra Hold,0,,0,مستورد,Energy Spry,,,,25,0,0,,1,نواقص,99999,,148,,2026/03/09,,,,,,,,2026/03/09,,-1,,,,,اسحق انور,,,,0,20,148,2024/03/30,,148,لا,185,180,175,165,0
2973,مستورد ENLIVEN HAIR SPRAY,0,0,45,0,75,0,65,0,55,0,50,0,2023/09/03,,,,,,,,,,,,,,,5055028381735,,0,,0,مستورد,ENLIVEN HAIR SPRAY,,,,66٫67,0,0,منتجات العنايه الشخصيه,1,نواقص,1311,\us\134\pid\272\f132545136164523503039.jpg,45,,2021/07/15,,,,,,,,2023/09/03,,0,2021/10/01,5,#ROYALELCHIM ,"ENLIVEN ,HAIR  ,SPRAY ,العنايه  ,بالشعر ,الشخصيه , ROYAL , ELCHIM",رويال/ادره المخازن,,,,0,40,45,2022/02/11,ENLIVEN HAIR SPRAY,45,لا,75,65,55,50,3
2974,مستورد Eye Cream,0,0,40,0,70,0,60,0,50,0,45,0,2025/06/28,,,,,,,,,,,,,,,5280270004679,,0,,0,مستورد,Eye Cream,,,,75,0,0,,1,نواقص,99999,,40,,2024/03/24,,,,,,,,2024/03/24,,-1,,,,,,,,,0,42٫86,40,2022/02/22,,40,لا,70,60,50,45,0
2975,مستورد FAIRNESS CREAM TOUCH ME,0,0,13,0,35,0,30,0,25,0,15,0,2023/12/15,,,,,,,,,,,,,,,8857101134688,,0,,0,مستورد,FAIRNESS CREAM TOUCH ME,,,,169٫23,0,0,منتجات العنايه الشخصيه,1,نواقص,99999,\us\134\pid\813\f132581395230855975316.png,13,,2021/07/15,,,,,,,,,,0,2020/04/01,10,#ROYALELCHIM ,"العنايه,بالبشره,FAIRNESS,CREAM,TOUCH,ME",رصيد اول المده,,,,0,62٫86,13,2021/08/29,FAIRNESS CREAM TOUCH ME,13,لا,35,30,25,15,2
2976,مستورد Fixspray,0,0,69٫29,0,110,0,100,0,90,0,80,0,2025/10/18,,,,,,,,,,,,,,,5466548521653,,0,,0,مستورد,Fixspray,,,,58٫76,0,0,,1,نواقص,99999,,70,,2024/02/18,,,,,,,,2025/10/18,,-1,,,,,محارب صبرى,,,,0,37٫01,70,2024/03/30,,69٫29,لا,110,100,90,80,0
2977,مستورد Garnier Serum,0,0,100,0,160,0,150,0,140,0,130,0,2023/10/25,,,,,,,,,,,,,,,3600542398183,,0,,0,مستورد,Garnier Serum,,,,60,0,0,,1,نواقص,99999,,100,,2023/10/25,,,,,,,,2023/10/25,,-1,,,,,مايكل ثروت / مايت سينما,,,,0,37٫5,100,2023/08/10,,100,لا,160,150,140,130,0
2978,مستورد GARNIER SHEET MASK بخلاصه الرومان,0,0,40,0,70,0,60,0,65,0,50,0,2025/03/20,,,,,,,,,,,,,,,3600542064934,بخلاصه الرومان,0,,0,مستورد,GARNIER SHEET MASK,,,,75,0,0,,1,نواقص,99999,,40,,2025/03/20,,,,,,,,2025/03/20,,-1,,,,,مايكل ثروت / مايت سينما,,,,0,42٫86,40,2023/08/10,,40,لا,70,60,65,50,0
2979,مستورد GARNIER SHEET MASK بخلاصه شاي الاخضر,0,0,40,0,70,0,60,0,65,0,50,0,2025/03/22,,,,,,,,,,,,,,,3600542065016,بخلاصه شاي الاخضر,0,,0,مستورد,GARNIER SHEET MASK,,,,75,0,0,,1,نواقص,99999,,40,,2025/03/22,,,,,,,,2025/03/22,,-1,,,,,مايكل ثروت / مايت سينما,,,,0,42٫86,40,2023/08/10,,40,لا,70,60,65,50,0
2980,مستورد Go Spray Chance 150 Ml,0,0,17٫5,0,35,0,30,0,25,0,20,0,2023/12/15,,,,,,,,,,,,,,,8696630140913,Chance,0,,0,مستورد,Go Spray,150 Ml,,,100,0,0,,1,نواقص,99999,,17٫5,,2022/05/27,,,,,,,,2022/05/26,,-1,,,,,الاستاذ/عبد الفتاح سمير,,,,0,50,17٫5,2022/02/11,,17٫5,لا,35,30,25,20,0
2981,مستورد Hair Mask GK,0,0,40,0,75,0,65,0,55,0,45,0,2023/12/15,,,,,,,,,,,,,,,6325844562519,GK,0,,0,مستورد,Hair Mask,,,,87٫5,0,0,,1,نواقص,99999,,40,,2022/06/18,,,,,,,,2022/04/12,,-1,,,,,,,,,0,46٫67,40,2022/02/22,,40,لا,75,65,55,45,0
2982,مستورد Hair Remover J.casanova Blue,0,0,45,0,75,0,65,0,60,0,55,0,2023/04/08,,,,,,,,,,,,,,,6281056587859,J.casanova Blue,0,,0,مستورد,Hair Remover,,,,66٫67,0,0,,1,نواقص,99999,,45,,2023/04/08,,,,,,,,2023/04/08,,-1,,,,,رويال / اداره المخازن الاقصر,,,,0,40,45,2021/11/24,,45,لا,75,65,60,55,0
2983,مستورد Hello Beautiful Bodylotion,0,0,0,0,60,0,50,0,40,0,30,0,,,,,,,,,,,,,,,,667534380383,Bodylotion,0,,0,مستورد,Hello Beautiful,,,,,0,0,,1,نواقص,99999,,0,,2021/07/15,,,,,,,,,,-1,,,,,,,,,0,,0,,,0,لا,60,50,40,30,0
2984,مستورد ITALY BLACK HAIR SPRAY,0,0,79٫83,0,120,0,110,0,100,0,90,0,2023/12/15,,,,,,,,,,,,,,,8008423990030,,0,,0,مستورد,ITALY BLACK HAIR SPRAY,,,,50٫32,0,0,منتجات العنايه الشخصيه,1,نواقص,99999,\us\134\pid\271\f132541047349392704010.png,80,,2023/03/08,,,,,,,,2023/05/25,,0,2021/10/01,10,#ITALY ,"BLACK  ,HAIR  ,SPRAY  ,العنايه  ,بالشعر ,العنايه  ,الشخصيه",رويال/ادره المخازن,,,,0,33٫48,80,2022/02/02,BLACK HAIR SPRAY 500ml,79٫83,لا,120,110,100,90,2
2985,مستورد J.CASANOVA HAIR FOOD,0,0,70,0,125,0,115,0,105,0,100,0,2023/09/04,,,,,,,,,,,,,,,6281056587811,HAIR FOOD,0,,0,مستورد,J.CASANOVA,,,,78٫57,0,0,,1,نواقص,99999,,70,,2023/09/04,,,,,,,,2023/09/04,,-1,,,,,مايكل ثروت / مايت سينما,,,,0,44,70,2023/08/10,,70,لا,125,115,105,100,0
2986,مستورد Japanese Cherry Blossom Body Lotion,0,0,25,0,55,0,50,0,40,0,30,0,2023/12/15,,,,,,,,,,,,,,,667532627114,Body Lotion,0,,0,مستورد,Japanese Cherry Blossom,,,,120,0,0,,1,نواقص,99999,,25,,2022/06/18,,,,,,,,2022/04/18,,-1,,,,,رويال / اداره المخازن الاقصر,,,,0,54٫55,25,2022/02/24,,25,لا,55,50,40,30,0
2987,مستورد Kesh King Oil,0,0,115,0,160,0,150,0,140,0,1350,0,2023/12/15,,,,,,,,,,,,,,,8901248297110,Oil,0,,0,مستورد,Kesh King,,,,39٫13,0,0,,1,نواقص,99999,,115,,2023/08/14,,,,,,,,,,-1,,,,,مايكل ثروت / مايت سينما,,,,0,28٫13,115,2023/08/10,,115,لا,160,150,140,1350,0
2988,مستورد Kesh King Oil 80,0,0,70,0,95,0,90,0,85,0,80,0,2023/10/18,,,,,,,,,,,,,,,8901248297158,Oil,0,,0,مستورد,Kesh King,80,,,35٫71,0,0,,1,نواقص,99999,,70,,2023/10/06,,,,,,,,2023/10/18,,-1,,,,,مايكل ثروت / مايت سينما,,,,0,26٫32,70,2023/08/10,,70,لا,95,90,85,80,0
2989,مستورد Kesh King Oil عرض,0,0,125,0,170,0,160,0,150,0,140,0,2023/08/29,,,,,,,,,,,,,,,006025,Oil,0,,0,مستورد,Kesh King,عرض,,,36,0,0,,1,نواقص,99999,,125,,2023/08/29,,,,,,,,2023/08/29,,-1,,,,,مايكل ثروت / مايت سينما,,,,0,26٫47,125,2023/08/10,,125,لا,170,160,150,140,0
2990,مستورد Kesh King حناء طبيعي,0,0,40,0,60,0,55,0,50,0,45,0,2025/06/28,,,,,,,,,,,,,,,8901248243452,,0,,0,مستورد,Kesh King حناء طبيعي,,,,50,0,0,,1,نواقص,99999,,40,,2024/11/02,,,,,,,,2024/11/02,,-1,,,,,مايكل ثروت / مايت سينما,,,,0,33٫33,40,2023/08/10,,40,لا,60,55,50,45,0
2991,مستورد Keshking Shampo 340 Ml,0,0,125,0,165,0,155,0,145,0,140,0,2023/12/15,,,,,,,,,,,,,,,8901248240284,340 Ml,0,,0,مستورد,Keshking Shampo,,,,32,0,0,,1,نواقص,99999,,125,,2023/10/13,,,,,,,,2023/07/06,,-1,,,,,ميخائيل نجع حمادي,,,,0,24٫24,125,2023/04/11,,125,لا,165,155,145,140,0
2992,مستورد LADY FRESH&ESSENCE,0,0,60,0,90,0,80,0,70,0,65,0,2022/08/06,,,,,,,,,,,,,,,022200750394,FRESH&ESSENCE,0,,0,مستورد,LADY,,,,50,0,0,,1,نواقص,99999,,60,,2022/08/06,,,,,,,,2022/08/06,,-1,,,,,,,,,0,33٫33,60,2022/08/06,,60,لا,90,80,70,65,0
2993,مستورد LADY PEARL 45G,0,0,40,0,70,0,60,0,50,0,45,0,2022/08/06,,,,,,,,,,,,,,,7509546048314,PEARL,0,,0,مستورد,LADY,45G,,,75,0,0,,1,نواقص,99999,,40,,2022/08/06,,,,,,,,2022/08/06,,-1,,,,,,,,,0,42٫86,40,2022/02/22,,40,لا,70,60,50,45,0
2994,مستورد LADY SPEED STICK,0,0,140,0,180,0,170,0,160,0,150,0,2025/03/30,,,,,,,,,,,,,,,022200963435,SPEED STICK,0,,0,مستورد,LADY,,,,28٫57,0,0,,1,نواقص,99999,,140,,2025/04/01,,,,,,,,2025/03/30,,-1,,,,,اسحق انور,,,,0,22٫22,140,2024/04/15,,140,لا,180,170,160,150,0
2995,مستورد LADY VITAMIN E 45G,0,0,40,0,70,0,60,0,50,0,45,0,2022/08/19,,,,,,,,,,,,,,,7509546060613,VITAMIN E,0,,0,مستورد,LADY,45G,,,75,0,0,,1,نواقص,99999,,40,,2022/08/19,,,,,,,,2022/08/19,,-1,,,,,,,,,0,42٫86,40,2022/02/22,,40,لا,70,60,50,45,0
2996,مستورد Lova serum,0,0,60,0,120,0,100,0,80,0,70,0,2023/12/15,,,,,,,,,,,,,,,4820000307376,,0,,0,مستورد,Lova serum,,,,100,0,0,منتجات العنايه الشخصيه,1,نواقص,99999,\us\134\pid\255\f132542383462745948174.jpg,60,,2023/10/13,,,,,,,,,,0,2021/10/01,18,#ROYALELCHIM ,"سيرم,لتطويل,تنعيم,لمعه,زيت,LOVA,SERUM",رويال/ادره المخازن,,,,0,50,60,2022/02/09,LOVA SERUM,60,لا,120,100,80,70,4
2997,مستورد MALIZIA MOUSSE,0,0,40,0,65,0,55,0,50,0,45,0,2023/05/19,,,,,,,,,,,,,,,8003510003839,,0,,0,مستورد,MALIZIA MOUSSE,,,,62٫5,0,0,منتجات العنايه الشخصيه,1,---,99999,\us\134\pid\273\f132541401117032885019.png,40,,2021/07/15,,,,,,,,2023/05/19,,-1,2021/10/10,5,#ITALY ,"منتجات, العنايه ,الشخصيه,MALIZA,الشعر,HAIR,ROYALELCHIM,FIXED,مثبت,",رويال/ادره المخازن,,,,0,38٫46,40,2022/02/09,MALIZIA MOUSSE,40,لا,65,55,50,45,1
2998,مستورد Medi Hydro Vial eYe Mask,0,0,115,0,160,0,155,0,145,0,125,0,2022/01/03,,,,,,,,,,,,,,,6971158994050,,0,,0,مستورد,Medi Hydro Vial eYe Mask,,,,39٫13,0,0,,1,نواقص,99999,,115,,2022/01/03,,,,,,,,2022/01/03,,-1,,,,,ميخائيل نجع حمادي,,,,0,28٫13,115,2021/11/20,,115,لا,160,155,145,125,0
2999,مستورد Molto Bello مخمريه سيروم,0,0,115,0,170,0,155,0,140,0,130,0,2024/11/07,,,,,,,,,,,,,,,006027,مخمريه سيروم,0,,0,مستورد,Molto Bello,,,,47٫83,0,0,,1,---,99999,,115,,,,,,,,,,,,-1,,,,,Mahmoud Kilani,,,,0,32٫35,115,2024/10/22,,115,لا,170,155,140,130,0
3000,مستورد Moon Light Path Bodylotion,0,0,24,0,60,0,50,0,40,0,30,0,2023/12/15,,,,,,,,,,,,,,,667534380352,Bodylotion,0,,0,مستورد,Moon Light Path,,,,150,0,0,,1,نواقص,99999,,24,,2022/06/18,,,,,,,,,,-1,,,,,رويال / اداره المخازن الاقصر,,,,0,60,24,2022/02/24,,24,لا,60,50,40,30,0
3001,مستورد MOTIONS RELAXER,0,0,50,0,200,0,150,0,140,0,120,0,2022/11/02,,,,,,,,,,,,,,,802535338159,,0,,0,مستورد,MOTIONS RELAXER,,,,300,0,0,منتجات العنايه الشخصيه,1,نواقص,99999,\us\134\pid\269\f132541523779087029042.jpg,50,,2022/11/02,,,,,,,,2022/11/02,,-1,2021/10/10,10,#ROYALELCHIM ,"العنايه, بالشعر,التنعيم, الترطيب, التطويل,اللمعان,يمنع.التساقط,يعالج,الخصله,الخصله,من ,الهيشان",,,,,0,75,50,2022/11/02,MOTIONS RELAXER,50,لا,200,150,140,120,2
3002,مستورد Olive Oil Spray,0,0,70,0,120,0,110,0,100,0,85,0,2023/03/10,,,,,,,,,,,,,,,006020,,0,,0,مستورد,Olive Oil Spray,,,,71٫43,0,0,,1,---,99999,,70,,,,,,,,,,2023/03/10,,-1,,,,,محارب صبرى,,,,0,41٫67,70,2023/02/03,,70,لا,120,110,100,85,0
3003,مستورد Parachute زيت جوز هند,0,0,100,0,170,0,150,0,145,0,140,0,2023/11/02,,,,,,,,,,,,,,,8901200100045,,0,,0,مستورد,Parachute زيت جوز هند,,,,70,0,0,,1,نواقص,99999,,100,,2023/11/02,,,,,,,,2023/11/02,,-1,,,,,مايكل ثروت / مايت سينما,,,,0,41٫18,100,2023/08/10,,100,لا,170,150,145,140,0
3004,مستورد PARISIENNE BLUES HAIR SPRAY ML 750,0,0,105,0,160,0,140,0,130,0,120,0,2023/12/15,,,,,,,,,,,,,,,8008423031047,BLUES HAIR SPRAY,0,,0,مستورد,PARISIENNE,ML 750,,,52٫38,0,0,,1,نواقص,99999,,105,,2023/01/14,,,,,,,,2023/04/06,,-1,,,,,رويال/ادره المخازن,,,,0,34٫38,105,2022/02/02,,105,لا,160,140,130,120,0
3005,مستورد Pink Cashmere Body Lotion,0,0,0,0,55,0,50,0,45,0,30,0,,,,,,,,,,,,,,,,0667532628647,Body Lotion,0,,0,مستورد,Pink Cashmere,,,,,0,0,,1,نواقص,99999,,0,,2021/07/15,,,,,,,,,,-1,,,,,,,,,0,,0,,,0,لا,55,50,45,30,0
3006,مستورد ROLL ON BEESLINE,0,0,70,0,150,0,145,0,130,0,115,0,2023/10/13,,,,,,,,,,,,,,,006023,BEESLINE,0,,0,مستورد,ROLL ON,,,,114٫29,0,0,,1,نواقص,99999,,70,,2023/10/13,,,,,,,,2023/10/13,,-1,,,,,مايكل ثروت / مايت سينما,,,,0,53٫33,70,2023/08/10,,70,لا,150,145,130,115,0
